省份,日期,新增确诊人数,新增治愈人数,新增死亡人数,累计确诊人数,累计治愈人数,累计死亡人数
山西,2020-05-04,0,10,0,1341,1333,0
山西,2020-05-05,0,3,0,1341,1336,0
山西,2020-05-06,0,1,0,1341,1337,0
山西,2020-05-07,0,1,0,1341,1338,0
山西,2020-05-08,0,1,0,1341,1339,0
山西,2020-05-09,0,1,0,1341,1340,0
山西,2020-05-10,0,0,0,1341,1340,0
山西,2020-05-11,0,0,0,1341,1340,0
山西,2020-05-12,0,1,0,1341,1341,0
山西,2020-05-13,0,0,0,1341,1341,0
山西,2020-05-14,0,0,0,1341,1341,0
山西,2020-05-15,0,0,0,1341,1341,0
山西,2020-05-16,0,0,0,1341,1341,0
山西,2020-05-17,0,0,0,1341,1341,0
山西,2020-05-18,0,0,0,1341,1341,0
山西,2020-05-19,0,0,0,1341,1341,0
山西,2020-05-20,0,0,0,1341,1341,0
山西,2020-05-21,0,0,0,1341,1341,0
山西,2020-05-22,0,0,0,1341,1341,0
山西,2020-05-23,0,0,0,1341,1341,0
山西,2020-05-24,0,0,0,1341,1341,0
山西,2020-05-25,0,0,0,1341,1341,0
山西,2020-05-26,0,0,0,1341,1341,0
山西,2020-05-27,0,0,0,1341,1341,0
山西,2020-05-28,0,0,0,1341,1341,0
山西,2020-05-29,0,0,0,1341,1341,0
山西,2020-05-30,0,0,0,1341,1341,0
山西,2020-05-31,0,0,0,1341,1341,0
山西,2020-06-01,0,0,0,1341,1341,0
山西,2020-06-02,0,0,0,1341,1341,0
山西,2020-06-03,0,0,0,1341,1341,0
山西,2020-06-04,0,0,0,1341,1341,0
山西,2020-06-05,0,0,0,1341,1341,0
山西,2020-06-06,0,0,0,1341,1341,0
山西,2020-06-07,0,0,0,1341,1341,0
山西,2020-06-08,0,0,0,1341,1341,0
山西,2020-06-09,0,0,0,1341,1341,0
山西,2020-06-10,0,0,0,1341,1341,0
山西,2020-06-11,0,0,0,1341,1341,0
山西,2020-06-12,0,0,0,1341,1341,0
山西,2020-06-13,0,0,0,1341,1341,0
山西,2020-06-14,0,0,0,1341,1341,0
山西,2020-06-15,0,0,0,1341,1341,0
山西,2020-06-16,0,0,0,1341,1341,0
山西,2020-06-17,0,0,0,1341,1341,0
山西,2020-06-18,0,0,0,1341,1341,0
山西,2020-06-19,0,0,0,1341,1341,0
山西,2020-06-20,0,0,0,1341,1341,0
山西,2020-06-21,0,0,0,1341,1341,0
山西,2020-06-22,0,0,0,1341,1341,0
山西,2020-06-23,0,0,0,1341,1341,0
山西,2020-06-24,0,0,0,1341,1341,0
山西,2020-06-25,0,0,0,1341,1341,0
山西,2020-06-26,0,0,0,1341,1341,0
山西,2020-06-27,0,0,0,1341,1341,0
山西,2020-06-28,0,0,0,1341,1341,0
山西,2020-06-29,0,0,0,1341,1341,0
山西,2020-06-30,0,0,0,1341,1341,0
广东,2020-01-19,1,0,0,1019,797,2
广东,2020-01-20,13,0,0,4837,3928,14
广东,2020-01-21,12,0,0,7135,5807,23
广东,2020-01-22,6,0,0,8818,7250,30
广东,2020-01-23,21,2,0,11891,9836,42
广东,2020-01-24,25,0,0,12876,10582,44
广东,2020-01-25,20,0,0,13830,11304,46
广东,2020-01-26,48,0,0,15807,12804,50
广东,2020-01-27,42,2,0,15849,12806,50
广东,2020-01-28,53,1,0,18512,14961,59
广东,2020-01-29,70,1,0,19572,15734,61
广东,2020-01-30,82,3,0,19654,15737,61
广东,2020-01-31,127,4,0,21256,16984,66
广东,2020-02-01,84,1,0,21340,16985,66
广东,2020-02-02,79,1,0,21419,16986,66
广东,2020-02-03,114,5,0,21533,16991,66
广东,2020-02-04,73,13,0,21606,17004,66
广东,2020-02-05,74,17,0,21680,17021,66
广东,2020-02-06,74,20,1,21754,17041,67
广东,2020-02-07,57,28,0,21811,17069,67
广东,2020-02-08,45,26,0,21856,17095,67
广东,2020-02-09,31,22,0,21887,17117,67
广东,2020-02-10,26,34,0,21913,17151,67
广东,2020-02-11,42,60,0,21955,17211,67
广东,2020-02-12,22,41,1,21977,17252,68
广东,2020-02-13,20,49,0,21997,17301,68
广东,2020-02-14,33,54,0,22030,17355,68
广东,2020-02-15,22,50,0,22052,17405,68
广东,2020-02-16,6,36,2,22058,17441,70
广东,2020-02-17,6,62,0,22064,17503,70
广东,2020-02-18,3,40,1,22067,17543,71
广东,2020-02-19,1,46,0,22068,17589,71
广东,2020-02-20,1,45,0,22069,17634,71
广东,2020-02-21,6,51,0,22075,17685,71
广东,2020-02-22,3,18,1,22078,17703,72
广东,2020-02-23,3,33,0,22081,17736,72
广东,2020-02-24,2,28,1,22083,17764,73
广东,2020-02-25,0,39,0,22083,17803,73
广东,2020-02-26,0,31,0,22083,17834,73
广东,2020-02-27,1,32,0,22084,17866,73
广东,2020-02-28,1,27,0,22085,17893,73
广东,2020-02-29,0,26,0,22085,17919,73
广东,2020-03-01,1,57,0,22341,18218,74
广东,2020-03-02,0,29,0,22341,18247,74
广东,2020-03-03,0,73,0,22341,18320,74
广东,2020-03-04,0,25,0,22341,18345,74
广东,2020-03-05,1,49,0,22342,18394,74
广东,2020-03-06,1,27,0,22343,18421,74
广东,2020-03-07,0,18,0,22343,18439,74
广东,2020-03-08,0,13,1,22343,18452,75
广东,2020-03-09,1,10,0,22344,18462,75
广东,2020-03-10,0,16,0,22344,18478,75
广东,2020-03-11,3,8,0,22347,18486,75
广东,2020-03-12,0,7,0,22347,18493,75
广东,2020-03-13,0,4,0,22347,18497,75
广东,2020-03-14,1,3,0,22348,18500,75
广东,2020-03-15,4,5,0,22352,18505,75
广东,2020-03-16,3,0,0,22355,18505,75
广东,2020-03-17,5,2,0,22360,18507,75
广东,2020-03-18,9,5,0,22369,18512,75
广东,2020-03-19,14,0,0,22383,18512,75
广东,2020-03-20,7,3,0,22390,18515,75
广东,2020-03-21,8,0,0,22398,18515,75
广东,2020-03-22,6,1,0,22404,18516,75
广东,2020-03-23,15,3,0,22419,18519,75
广东,2020-03-24,5,1,0,22424,18520,75
广东,2020-03-25,11,2,0,22435,18522,75
广东,2020-03-26,12,0,0,22447,18522,75
广东,2020-03-27,11,4,0,22458,18526,75
广东,2020-03-28,8,8,0,22466,18534,75
广东,2020-03-29,9,3,0,22475,18537,75
广东,2020-03-30,6,2,0,22481,18539,75
广东,2020-03-31,11,4,0,22492,18543,75
广东,2020-04-01,6,8,0,22498,18551,75
广东,2020-04-02,7,3,0,22505,18554,75
广东,2020-04-03,2,10,0,22507,18564,75
广东,2020-04-04,8,6,0,22515,18570,75
广东,2020-04-05,8,7,0,22523,18577,75
广东,2020-04-06,1,6,0,22524,18583,75
广东,2020-04-07,3,10,0,22527,18593,75
广东,2020-04-08,3,12,0,22530,18605,75
广东,2020-04-09,5,0,0,22535,18605,75
广东,2020-04-10,4,0,0,22539,18605,75
广东,2020-04-11,4,0,0,22543,18605,75
广东,2020-04-12,3,0,0,22546,18605,75
广东,2020-04-13,9,0,0,22555,18605,75
广东,2020-04-14,2,0,0,22557,18605,75
广东,2020-04-15,5,0,0,22562,18605,75
广东,2020-04-16,6,0,0,22568,18605,75
广东,2020-04-17,2,0,0,22570,18605,75
广东,2020-04-18,1,0,0,22571,18605,75
广东,2020-04-19,1,0,0,22572,18605,75
广东,2020-04-20,1,0,0,22573,18605,75
广东,2020-04-21,0,0,0,22573,18605,75
广东,2020-04-22,2,0,0,22575,18605,75
广东,2020-04-23,1,0,0,22576,18605,75
广东,2020-04-24,0,0,0,22576,18605,75
广东,2020-04-25,1,0,0,22577,18605,75
广东,2020-04-26,1,0,0,22578,18605,75
广东,2020-04-27,0,0,0,22578,18605,75
广东,2020-04-28,1,0,0,22579,18605,75
广东,2020-04-29,0,0,0,22579,18605,75
广东,2020-04-30,0,0,0,22579,18605,75
广东,2020-05-01,0,0,0,22579,18605,75
广东,2020-05-02,0,0,0,22579,18605,75
广东,2020-05-03,0,0,0,22579,18605,75
广东,2020-05-04,0,0,0,22579,18605,75
广东,2020-05-05,0,0,0,22579,18605,75
广东,2020-05-06,1,0,0,22580,18605,75
广东,2020-05-07,0,0,0,22580,18605,75
广东,2020-05-08,0,0,0,22580,18605,75
广东,2020-05-09,0,0,0,22580,18605,75
广东,2020-05-10,0,0,0,22580,18605,75
广东,2020-05-11,0,0,0,22580,18605,75
广东,2020-05-12,0,0,0,22580,18605,75
广东,2020-05-13,0,0,0,22580,18605,75
广东,2020-05-14,0,0,0,22580,18605,75
广东,2020-05-15,0,0,0,22580,18605,75
广东,2020-05-16,1,0,0,22581,18605,75
广东,2020-05-17,0,0,0,22581,18605,75
广东,2020-05-18,0,0,0,22581,18605,75
广东,2020-05-19,0,0,0,22581,18605,75
广东,2020-05-20,1,0,0,22582,18605,75
广东,2020-05-21,0,0,0,22582,18605,75
广东,2020-05-22,0,0,0,22582,18605,75
广东,2020-05-23,1,0,0,22583,18605,75
广东,2020-05-24,0,0,0,22583,18605,75
广东,2020-05-25,0,0,0,22583,18605,75
广东,2020-05-26,0,0,0,22583,18605,75
广东,2020-05-27,0,0,0,22583,18605,75
广东,2020-05-28,0,0,0,22583,18605,75
广东,2020-05-29,1,0,0,22584,18605,75
广东,2020-05-30,0,0,0,22584,18605,75
广东,2020-05-31,2,0,0,22586,18605,75
广东,2020-06-01,1,0,0,22587,18605,75
广东,2020-06-02,1,0,0,22588,18605,75
广东,2020-06-03,1,0,0,22589,18605,75
广东,2020-06-04,0,0,0,22589,18605,75
广东,2020-06-05,3,0,0,22592,18605,75
广东,2020-06-06,1,0,0,22593,18605,75
广东,2020-06-07,0,0,0,22593,18605,75
广东,2020-06-08,2,0,0,22595,18605,75
广东,2020-06-09,0,1,0,22595,18606,75
广东,2020-06-10,3,1,0,22598,18607,75
广东,2020-06-11,0,0,0,22598,18607,75
广东,2020-06-12,1,0,0,22599,18607,75
广东,2020-06-13,17,0,0,22616,18607,75
广东,2020-06-14,0,0,0,22616,18607,75
广东,2020-06-15,3,0,0,22619,18607,75
广东,2020-06-16,0,0,0,22619,18607,75
广东,2020-06-17,0,0,0,22619,18607,75
广东,2020-06-18,3,0,0,22622,18607,75
广东,2020-06-19,3,0,0,22625,18607,75
广东,2020-06-20,0,0,0,22625,18607,75
广东,2020-06-21,0,0,0,22625,18607,75
广东,2020-06-22,0,0,0,22625,18607,75
广东,2020-06-23,0,0,0,22625,18607,75
广东,2020-06-24,1,0,0,22626,18607,75
广东,2020-06-25,0,0,0,22626,18607,75
广东,2020-06-26,0,0,0,22626,18607,75
广东,2020-06-27,0,0,0,22626,18607,75
广东,2020-06-28,0,0,0,22626,18607,75
广东,2020-06-29,0,0,0,22626,18607,75
广东,2020-06-30,0,0,0,22626,18607,75
广西,2020-01-22,5,0,0,285,274,2
广西,2020-01-23,8,0,0,814,785,6
广西,2020-01-24,10,0,0,1260,1213,10
广西,2020-01-25,10,0,0,1314,1254,11
广西,2020-01-26,13,0,0,1327,1254,11
广西,2020-01-27,5,0,0,1332,1254,11
广西,2020-01-28,7,2,0,1339,1256,11
广西,2020-01-29,20,0,0,1809,1698,15
广西,2020-01-30,9,0,0,1818,1698,15
广西,2020-01-31,13,0,0,1831,1698,15
广西,2020-02-01,11,0,0,2057,1909,17
广西,2020-02-02,16,0,0,2073,1909,17
广西,2020-02-03,12,5,0,2085,1914,17
广西,2020-02-04,11,3,0,2096,1917,17
广西,2020-02-05,18,4,0,2215,2019,18
广西,2020-02-06,4,3,0,2219,2022,18
广西,2020-02-07,11,0,0,2230,2022,18
广西,2020-02-08,12,1,1,2242,2023,19
广西,2020-02-09,15,0,0,2257,2023,19
广西,2020-02-10,5,12,0,2262,2035,19
广西,2020-02-11,7,1,0,2269,2036,19
广西,2020-02-12,0,2,1,2269,2038,20
广西,2020-02-13,4,2,0,2273,2040,20
广西,2020-02-14,9,5,0,2282,2045,20
广西,2020-02-15,2,6,0,2284,2051,20
广西,2020-02-16,1,5,0,2285,2056,20
广西,2020-02-17,4,7,0,2289,2063,20
广西,2020-02-18,2,18,0,2291,2081,20
广西,2020-02-19,1,11,0,2292,2092,20
广西,2020-02-20,1,8,0,2293,2100,20
广西,2020-02-21,3,4,0,2296,2104,20
广西,2020-02-22,0,5,0,2296,2109,20
广西,2020-02-23,2,3,0,2298,2112,20
广西,2020-02-24,1,22,0,2299,2134,20
广西,2020-02-25,0,9,0,2299,2143,20
广西,2020-02-26,0,21,0,2299,2164,20
广西,2020-02-27,0,7,0,2299,2171,20
广西,2020-02-28,0,6,0,2299,2177,20
广西,2020-02-29,0,7,0,2299,2184,20
广西,2020-03-01,0,9,0,2299,2193,20
广西,2020-03-02,0,14,0,2299,2207,20
广西,2020-03-03,0,8,0,2299,2215,20
广西,2020-03-04,0,3,0,2299,2218,20
广西,2020-03-05,0,4,0,2299,2222,20
广西,2020-03-06,0,2,0,2299,2224,20
广西,2020-03-07,0,4,0,2299,2228,20
广西,2020-03-08,0,7,0,2299,2235,20
广西,2020-03-09,0,4,0,2299,2239,20
广西,2020-03-10,0,3,0,2299,2242,20
广西,2020-03-11,0,4,0,2299,2246,20
广西,2020-03-12,0,2,0,2299,2248,20
广西,2020-03-13,0,0,0,2299,2248,20
广西,2020-03-14,0,0,0,2299,2248,20
广西,2020-03-15,0,4,0,2299,2252,20
广西,2020-03-16,1,1,0,2399,2349,21
广西,2020-03-17,0,0,0,2399,2349,21
广西,2020-03-18,0,0,0,2399,2349,21
广西,2020-03-19,1,0,0,2400,2349,21
广西,2020-03-20,0,0,0,2400,2349,21
广西,2020-03-21,0,0,0,2400,2349,21
广西,2020-03-22,0,0,0,2400,2349,21
广西,2020-03-23,0,0,0,2400,2349,21
广西,2020-03-24,0,0,0,2400,2349,21
广西,2020-03-25,0,0,0,2400,2349,21
广西,2020-03-26,0,0,0,2400,2349,21
广西,2020-03-27,0,0,0,2400,2349,21
广西,2020-03-28,0,0,0,2400,2349,21
广西,2020-03-29,0,0,0,2400,2349,21
广西,2020-03-30,0,0,0,2400,2349,21
广西,2020-03-31,0,0,0,2400,2349,21
广西,2020-04-01,0,2,0,2400,2351,21
广西,2020-04-02,0,0,0,2400,2351,21
广西,2020-04-03,0,0,0,2400,2351,21
广西,2020-04-04,0,0,0,2400,2351,21
广西,2020-04-05,0,0,0,2400,2351,21
广西,2020-04-06,0,0,0,2400,2351,21
广西,2020-04-07,0,0,0,2400,2351,21
广西,2020-04-08,0,0,0,2400,2351,21
广西,2020-04-09,0,0,0,2400,2351,21
广西,2020-04-10,0,0,0,2400,2351,21
广西,2020-04-11,0,0,0,2400,2351,21
广西,2020-04-12,0,0,0,2400,2351,21
广西,2020-04-13,0,0,0,2400,2351,21
广西,2020-04-14,0,0,0,2400,2351,21
广西,2020-04-15,0,0,0,2400,2351,21
广西,2020-04-16,0,0,0,2400,2351,21
广西,2020-04-17,0,0,0,2400,2351,21
广西,2020-04-18,0,0,0,2400,2351,21
广西,2020-04-19,0,0,0,2400,2351,21
广西,2020-04-20,0,0,0,2400,2351,21
广西,2020-04-21,0,0,0,2400,2351,21
广西,2020-04-22,0,0,0,2400,2351,21
广西,2020-04-23,0,0,0,2400,2351,21
广西,2020-04-24,0,0,0,2400,2351,21
广西,2020-04-25,0,0,0,2400,2351,21
广西,2020-04-26,0,0,0,2400,2351,21
广西,2020-04-27,0,0,0,2400,2351,21
广西,2020-04-28,0,0,0,2400,2351,21
广西,2020-04-29,0,0,0,2400,2351,21
广西,2020-04-30,0,0,0,2400,2351,21
广西,2020-05-01,0,0,0,2400,2351,21
广西,2020-05-02,0,0,0,2400,2351,21
广西,2020-05-03,0,0,0,2400,2351,21
广西,2020-05-04,0,0,0,2400,2351,21
广西,2020-05-05,0,0,0,2400,2351,21
广西,2020-05-06,0,0,0,2400,2351,21
广西,2020-05-07,0,0,0,2400,2351,21
广西,2020-05-08,0,0,0,2400,2351,21
广西,2020-05-09,0,0,0,2400,2351,21
广西,2020-05-10,0,0,0,2400,2351,21
广西,2020-05-11,0,0,0,2400,2351,21
广西,2020-05-12,0,0,0,2400,2351,21
广西,2020-05-13,0,0,0,2400,2351,21
广西,2020-05-14,0,0,0,2400,2351,21
广西,2020-05-15,0,0,0,2400,2351,21
广西,2020-05-16,0,0,0,2400,2351,21
广西,2020-05-17,0,0,0,2400,2351,21
广西,2020-05-18,0,0,0,2400,2351,21
广西,2020-05-19,0,0,0,2400,2351,21
广西,2020-05-20,0,0,0,2400,2351,21
广西,2020-05-21,0,0,0,2400,2351,21
广西,2020-05-22,0,0,0,2400,2351,21
广西,2020-05-23,0,0,0,2400,2351,21
广西,2020-05-24,0,0,0,2400,2351,21
广西,2020-05-25,0,0,0,2400,2351,21
广西,2020-05-26,0,0,0,2400,2351,21
广西,2020-05-27,0,0,0,2400,2351,21
广西,2020-05-28,0,0,0,2400,2351,21
广西,2020-05-29,0,0,0,2400,2351,21
广西,2020-05-30,0,0,0,2400,2351,21
广西,2020-05-31,0,0,0,2400,2351,21
广西,2020-06-01,0,0,0,2400,2351,21
广西,2020-06-02,0,0,0,2400,2351,21
广西,2020-06-03,0,0,0,2400,2351,21
广西,2020-06-04,0,0,0,2400,2351,21
广西,2020-06-05,0,0,0,2400,2351,21
广西,2020-06-06,0,0,0,2400,2351,21
广西,2020-06-07,0,0,0,2400,2351,21
广西,2020-06-08,0,0,0,2400,2351,21
广西,2020-06-09,0,0,0,2400,2351,21
广西,2020-06-10,0,0,0,2400,2351,21
广西,2020-06-11,0,0,0,2400,2351,21
广西,2020-06-12,0,0,0,2400,2351,21
广西,2020-06-13,0,0,0,2400,2351,21
广西,2020-06-14,0,0,0,2400,2351,21
广西,2020-06-15,0,0,0,2400,2351,21
广西,2020-06-16,0,0,0,2400,2351,21
广西,2020-06-17,0,0,0,2400,2351,21
广西,2020-06-18,0,0,0,2400,2351,21
广西,2020-06-19,0,0,0,2400,2351,21
广西,2020-06-20,0,0,0,2400,2351,21
广西,2020-06-21,0,0,0,2400,2351,21
广西,2020-06-22,0,0,0,2400,2351,21
广西,2020-06-23,0,0,0,2400,2351,21
广西,2020-06-24,0,0,0,2400,2351,21
广西,2020-06-25,0,0,0,2400,2351,21
广西,2020-06-26,0,0,0,2400,2351,21
广西,2020-06-27,0,0,0,2400,2351,21
广西,2020-06-28,0,0,0,2400,2351,21
广西,2020-06-29,0,0,0,2400,2351,21
广西,2020-06-30,0,0,0,2400,2351,21
新疆,2020-01-23,2,0,0,2,0,0
新疆,2020-01-24,1,0,0,3,0,0
新疆,2020-01-25,1,0,0,27,23,0
新疆,2020-01-26,1,0,0,28,23,0
新疆,2020-01-27,5,0,0,185,171,4
新疆,2020-01-28,3,0,0,188,171,4
新疆,2020-01-29,1,0,0,189,171,4
新疆,2020-01-30,3,0,0,267,243,7
新疆,2020-01-31,1,0,0,310,285,7
新疆,2020-02-01,3,0,0,313,285,7
新疆,2020-02-02,3,0,0,316,285,7
新疆,2020-02-03,5,0,0,442,401,12
新疆,2020-02-04,3,0,0,445,401,12
新疆,2020-02-05,4,0,0,517,466,15
新疆,2020-02-06,3,0,0,520,466,15
新疆,2020-02-07,3,0,0,575,516,17
新疆,2020-02-08,3,0,0,578,516,17
新疆,2020-02-09,4,0,0,637,569,19
新疆,2020-02-10,6,0,0,643,569,19
新疆,2020-02-11,4,3,0,647,572,19
新疆,2020-02-12,4,0,1,651,572,20
新疆,2020-02-13,2,3,0,653,575,20
新疆,2020-02-14,5,0,0,658,575,20
新疆,2020-02-15,1,5,0,659,580,20
新疆,2020-02-16,4,1,0,663,581,20
新疆,2020-02-17,1,0,0,664,581,20
新疆,2020-02-18,0,2,0,664,583,20
新疆,2020-02-19,0,6,0,664,589,20
新疆,2020-02-20,0,2,0,664,591,20
新疆,2020-02-21,0,2,1,664,593,21
新疆,2020-02-22,0,1,0,664,594,21
新疆,2020-02-23,0,3,0,664,597,21
新疆,2020-02-24,0,2,0,664,599,21
新疆,2020-02-25,0,0,0,664,599,21
新疆,2020-02-26,0,4,0,664,603,21
新疆,2020-02-27,0,9,1,664,612,22
新疆,2020-02-28,0,9,0,664,621,22
新疆,2020-02-29,0,10,0,664,631,22
新疆,2020-03-01,0,2,0,664,633,22
新疆,2020-03-02,0,3,0,664,636,22
新疆,2020-03-03,0,1,0,664,637,22
新疆,2020-03-04,0,1,0,664,638,22
新疆,2020-03-05,0,1,0,664,639,22
新疆,2020-03-06,0,1,0,664,640,22
新疆,2020-03-07,0,1,0,664,641,22
新疆,2020-03-08,0,1,0,664,642,22
新疆,2020-03-09,0,0,0,664,642,22
新疆,2020-03-10,0,0,0,664,642,22
新疆,2020-03-11,0,0,0,664,642,22
新疆,2020-03-12,0,0,0,664,642,22
新疆,2020-03-13,0,0,0,664,642,22
新疆,2020-03-14,0,0,0,664,642,22
新疆,2020-03-15,0,0,0,664,642,22
新疆,2020-03-16,0,0,0,664,642,22
新疆,2020-03-17,0,0,0,664,642,22
新疆,2020-03-18,0,0,0,664,642,22
新疆,2020-03-19,0,0,0,664,642,22
新疆,2020-03-20,0,0,0,664,642,22
新疆,2020-03-21,0,0,0,664,642,22
新疆,2020-03-22,0,0,0,664,642,22
新疆,2020-03-23,0,0,0,664,642,22
新疆,2020-03-24,0,0,0,664,642,22
新疆,2020-03-25,0,0,0,664,642,22
新疆,2020-03-26,0,0,0,664,642,22
新疆,2020-03-27,0,0,0,664,642,22
新疆,2020-03-28,0,0,0,664,642,22
新疆,2020-03-29,0,0,0,664,642,22
新疆,2020-03-30,0,0,0,664,642,22
新疆,2020-03-31,0,0,0,664,642,22
新疆,2020-04-01,0,0,0,664,642,22
新疆,2020-04-02,0,0,0,664,642,22
新疆,2020-04-03,0,0,0,664,642,22
新疆,2020-04-04,0,0,0,664,642,22
新疆,2020-04-05,0,0,0,664,642,22
新疆,2020-04-06,0,0,0,664,642,22
新疆,2020-04-07,0,0,0,664,642,22
新疆,2020-04-08,0,0,0,664,642,22
新疆,2020-04-09,0,0,0,664,642,22
新疆,2020-04-10,0,0,0,664,642,22
新疆,2020-04-11,0,0,0,664,642,22
新疆,2020-04-12,0,0,0,664,642,22
新疆,2020-04-13,0,0,0,664,642,22
新疆,2020-04-14,0,0,0,664,642,22
新疆,2020-04-15,0,0,0,664,642,22
新疆,2020-04-16,0,0,0,664,642,22
新疆,2020-04-17,0,0,0,664,642,22
新疆,2020-04-18,0,0,0,664,642,22
新疆,2020-04-19,0,0,0,664,642,22
新疆,2020-04-20,0,0,0,664,642,22
新疆,2020-04-21,0,0,0,664,642,22
新疆,2020-04-22,0,0,0,664,642,22
新疆,2020-04-23,0,0,0,664,642,22
新疆,2020-04-24,0,0,0,664,642,22
新疆,2020-04-25,0,0,0,664,642,22
新疆,2020-04-26,0,0,0,664,642,22
新疆,2020-04-27,0,0,0,664,642,22
新疆,2020-04-28,0,0,0,664,642,22
新疆,2020-04-29,0,0,0,664,642,22
新疆,2020-04-30,0,0,0,664,642,22
新疆,2020-05-01,0,0,0,664,642,22
新疆,2020-05-02,0,0,0,664,642,22
新疆,2020-05-03,0,0,0,664,642,22
新疆,2020-05-04,0,0,0,664,642,22
新疆,2020-05-05,0,0,0,664,642,22
新疆,2020-05-06,0,0,0,664,642,22
新疆,2020-05-07,0,0,0,664,642,22
新疆,2020-05-08,0,0,0,664,642,22
新疆,2020-05-09,0,0,0,664,642,22
新疆,2020-05-10,0,0,0,664,642,22
新疆,2020-05-11,0,0,0,664,642,22
新疆,2020-05-12,0,0,0,664,642,22
新疆,2020-05-13,0,0,0,664,642,22
新疆,2020-05-14,0,0,0,664,642,22
新疆,2020-05-15,0,0,0,664,642,22
新疆,2020-05-16,0,0,0,664,642,22
新疆,2020-05-17,0,0,0,664,642,22
新疆,2020-05-18,0,0,0,664,642,22
新疆,2020-05-19,0,0,0,664,642,22
新疆,2020-05-20,0,0,0,664,642,22
新疆,2020-05-21,0,0,0,664,642,22
新疆,2020-05-22,0,0,0,664,642,22
新疆,2020-05-23,0,0,0,664,642,22
新疆,2020-05-24,0,0,0,664,642,22
新疆,2020-05-25,0,0,0,664,642,22
新疆,2020-05-26,0,0,0,664,642,22
新疆,2020-05-27,0,0,0,664,642,22
新疆,2020-05-28,0,0,0,664,642,22
新疆,2020-05-29,0,0,0,664,642,22
新疆,2020-05-30,0,0,0,664,642,22
新疆,2020-05-31,0,0,0,664,642,22
新疆,2020-06-01,0,0,0,664,642,22
新疆,2020-06-02,0,0,0,664,642,22
新疆,2020-06-03,0,0,0,664,642,22
新疆,2020-06-04,0,0,0,664,642,22
新疆,2020-06-05,0,0,0,664,642,22
新疆,2020-06-06,0,0,0,664,642,22
新疆,2020-06-07,0,0,0,664,642,22
新疆,2020-06-08,0,0,0,664,642,22
新疆,2020-06-09,0,0,0,664,642,22
新疆,2020-06-10,0,0,0,664,642,22
新疆,2020-06-11,0,0,0,664,642,22
新疆,2020-06-12,0,0,0,664,642,22
新疆,2020-06-13,0,0,0,664,642,22
新疆,2020-06-14,0,0,0,664,642,22
新疆,2020-06-15,0,0,0,664,642,22
新疆,2020-06-16,0,0,0,664,642,22
新疆,2020-06-17,0,0,0,664,642,22
新疆,2020-06-18,0,0,0,664,642,22
新疆,2020-06-19,0,0,0,664,642,22
新疆,2020-06-20,0,0,0,664,642,22
新疆,2020-06-21,0,0,0,664,642,22
新疆,2020-06-22,0,0,0,664,642,22
新疆,2020-06-23,0,0,0,664,642,22
新疆,2020-06-24,0,0,0,664,642,22
新疆,2020-06-25,0,0,0,664,642,22
新疆,2020-06-26,0,0,0,664,642,22
新疆,2020-06-27,0,0,0,664,642,22
新疆,2020-06-28,0,0,0,664,642,22
新疆,2020-06-29,0,0,0,664,642,22
新疆,2020-06-30,0,0,0,664,642,22
江苏,2020-01-22,1,0,0,507,505,0
江苏,2020-01-23,8,0,0,1776,1765,0
江苏,2020-01-24,9,1,0,2543,2523,0
江苏,2020-01-25,13,0,0,3345,3310,0
江苏,2020-01-26,16,0,0,4199,4147,0
江苏,2020-01-27,23,0,0,4222,4147,0
江苏,2020-01-28,29,0,0,4251,4147,0
江苏,2020-01-29,30,0,0,4281,4147,0
江苏,2020-01-30,39,1,0,4320,4148,0
江苏,2020-01-31,34,3,0,4354,4151,0
江苏,2020-02-01,34,1,0,4388,4152,0
江苏,2020-02-02,35,1,0,4423,4153,0
江苏,2020-02-03,37,1,0,4460,4154,0
江苏,2020-02-04,33,5,0,4493,4159,0
江苏,2020-02-05,32,13,0,4525,4172,0
江苏,2020-02-06,35,12,0,4560,4184,0
江苏,2020-02-07,31,5,0,4591,4189,0
江苏,2020-02-08,29,8,0,4620,4197,0
江苏,2020-02-09,24,21,0,4644,4218,0
江苏,2020-02-10,23,12,0,4667,4230,0
江苏,2020-02-11,28,10,0,4695,4240,0
江苏,2020-02-12,27,37,0,4722,4277,0
江苏,2020-02-13,23,6,0,4745,4283,0
江苏,2020-02-14,11,23,0,4756,4306,0
江苏,2020-02-15,13,30,0,4769,4336,0
江苏,2020-02-16,9,36,0,4778,4372,0
江苏,2020-02-17,3,37,0,4781,4409,0
江苏,2020-02-18,2,33,0,4783,4442,0
江苏,2020-02-19,0,29,0,4783,4471,0
江苏,2020-02-20,0,27,0,4783,4498,0
江苏,2020-02-21,0,35,0,4783,4533,0
江苏,2020-02-22,0,24,0,4783,4557,0
江苏,2020-02-23,0,16,0,4783,4573,0
江苏,2020-02-24,0,31,0,4783,4604,0
江苏,2020-02-25,0,5,0,4783,4609,0
江苏,2020-02-26,0,31,0,4783,4640,0
江苏,2020-02-27,0,12,0,4783,4652,0
江苏,2020-02-28,0,13,0,4783,4665,0
江苏,2020-02-29,0,10,0,4783,4675,0
江苏,2020-03-01,0,7,0,4783,4682,0
江苏,2020-03-02,0,19,0,4783,4701,0
江苏,2020-03-03,0,10,0,4783,4711,0
江苏,2020-03-04,0,15,0,4783,4726,0
